publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p013562,,2017-01-06T00:26:20.592Z,2017-01-06T00:28:17.685Z,173.7720539,-42.10033501,2.545819652,27.96875,M,,NonLinLoc,,automatic,nz3drx,22,22,9,0.3608171657,155.0158202,0.5114368645,0
2017p013555,,2017-01-06T00:22:23.499Z,2017-01-06T00:24:30.293Z,173.4776754,-42.49894356,2.05250961,5.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.09470123949,186.0061288,0.4993634169,0
2017p013543,,2017-01-06T00:16:08.250Z,2017-01-06T00:18:34.250Z,174.295573,-41.65267479,2.331793148,14.140625,M,,NonLinLoc,,automatic,nz3drx,20,20,11,0.1161418672,128.9398894,0.6084798728,0
2017p013524,,2017-01-06T00:06:05.819Z,2017-01-06T00:09:39.472Z,173.2738254,-42.48301668,2.673638491,26.09375,M,,NonLinLoc,,automatic,nz3drx,30,30,13,0.2070865485,116.1646638,1.036321994,0
2017p013523,,2017-01-06T00:05:08.666Z,2017-01-06T00:31:57.332Z,174.9751043,-39.56543102,2.281413748,73.4375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.1909618809,79.37233309,1.350786743,0
2017p013512,,2017-01-05T23:59:14.552Z,2017-01-06T03:21:02.705Z,174.3082484,-41.6713977,2.721310547,12.265625,M,,NonLinLoc,,automatic,nz3drx,43,43,17,0.1067675509,134.3470657,1.643199791,0
2017p013498,,2017-01-05T23:51:53.659Z,2017-01-05T23:53:53.252Z,175.0163873,-41.09932487,2.085290128,26.09375,M,,NonLinLoc,,automatic,nz3drx,16,16,13,0.03836597253,65.24229852,0.3899903196,0
2017p013416,,2017-01-05T23:08:19.769Z,2017-01-05T23:10:17.560Z,174.2488375,-41.69717908,2.619318684,20.46875,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.05982933568,126.0710352,0.8320259899,0
2017p013351,,2017-01-05T22:33:54.989Z,2017-01-06T03:12:14.327Z,176.9466545,-38.08038456,2.731053205,70.15625,M,,NonLinLoc,,automatic,nz3drx,75,75,49,0.1668962966,55.43336889,0.8373349424,0
2017p013324,,2017-01-05T22:19:27.664Z,2017-01-05T22:21:20.200Z,173.7239301,-42.16901458,2.267090834,31.71875,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.2831748059,163.1809081,0.5333049061,0
2017p013304,,2017-01-05T22:08:33.132Z,2017-01-06T03:09:28.759Z,175.4578221,-40.9281538,2.463175149,23.984375,M,,NonLinLoc,,automatic,nz3drx,28,28,20,0.05274570234,51.53554871,0.3944736136,0
2017p013262,,2017-01-05T21:46:25.155Z,2017-01-05T21:48:08.255Z,174.4352618,-41.56252934,2.253870693,17.65625,M,,NonLinLoc,,automatic,nz3drx,16,16,10,0.2523414336,127.5984742,0.2439053811,0
2017p013244,,2017-01-05T21:36:48.440Z,2017-01-05T22:02:15.553Z,173.4736285,-42.52385903,2.445867322,22.8125,M,,NonLinLoc,,automatic,nz3drx,28,28,9,0.1183880263,139.7595082,0.9893221439,0
2017p013208,,2017-01-05T21:17:17.422Z,2017-01-05T21:19:20.626Z,174.3083967,-41.71227361,2.3823262,12.03125,M,,NonLinLoc,,automatic,nz3drx,16,16,9,0.08072335939,140.6920992,0.3214243398,0
2017p013195,,2017-01-05T21:10:40.878Z,2017-01-05T21:12:23.137Z,174.0759783,-41.81890182,1.712354098,23.28125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1241972068,155.4320363,0.5277281966,0
2017p013136,,2017-01-05T20:39:29.096Z,2017-01-05T20:40:52.287Z,174.6246731,-40.88255471,1.785961915,45.3125,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.2170340036,125.6725481,1.510184897,0
2017p013131,,2017-01-05T20:36:49.474Z,2017-01-05T20:40:07.937Z,178.3933064,-37.41061052,2.640349214,28.4375,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.172045206,244.1327285,0.9156136978,0
2017p013116,,2017-01-05T20:28:31.749Z,2017-01-05T20:30:16.239Z,174.0965179,-40.65996911,2.571027578,79.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.196692641,199.0727499,0.8661339902,0
2017p013109,,2017-01-05T20:24:29.043Z,2017-01-05T20:36:50.810Z,178.061122,-38.3313603,1.521972882,28.90625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.164221331,112.4416499,0.2079600237,0
2017p013107,,2017-01-05T20:23:27.860Z,2017-01-05T20:55:25.661Z,174.9775415,-39.21276811,1.511752153,11.796875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1893759053,152.9267452,0.2862681415,0
2017p013100,,2017-01-05T20:19:43.979Z,2017-01-05T21:03:14.211Z,173.4736285,-42.52385903,3.058621578,22.8125,M,,NonLinLoc,,automatic,nz3drx,36,36,22,0.1183880263,139.7595082,1.041520072,0
2017p013019,,2017-01-05T19:36:44.541Z,2017-01-05T19:40:01.212Z,178.3933064,-37.41061052,2.556441403,26.5625,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.172045206,244.1327285,0.8976335629,0
2017p012941,,2017-01-05T18:55:40.008Z,2017-01-05T18:57:58.102Z,176.075731,-38.66191526,2.317714308,134.375,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.5906133418,221.3481311,1.415249128,0
2017p012933,,2017-01-05T18:51:03.954Z,2017-01-05T18:52:43.645Z,174.2931124,-41.64843189,1.677757205,17.65625,M,,NonLinLoc,,automatic,nz3drx,13,13,4,0.1188292692,126.7710027,0.979618035,0
2017p012925,,2017-01-05T18:46:30.500Z,2017-01-05T19:01:22.867Z,173.8022849,-42.30478715,3.328783893,31.71875,M,,NonLinLoc,,automatic,nz3drx,65,65,38,0.2248086556,143.652584,1.115373083,0
2017p012848,,2017-01-05T18:05:45.993Z,2017-01-05T18:07:32.447Z,176.4096814,-38.42547516,1.933219334,76.25,M,,NonLinLoc,,automatic,nz3drx,21,21,8,0.533376745,140.8773525,0.7160928117,0
2017p012795,earthquake,2017-01-05T17:37:32.804Z,2017-01-05T23:01:57.901Z,173.4211121,-42.46787643,3.369613649,5,M,operatorassigned,LOCSAT,confirmed,manual,iasp91,13,8,5,0.101492472,150.2603722,0.3872944524,0
2017p012774,,2017-01-05T17:25:59.674Z,2017-01-05T17:27:56.603Z,173.585504,-42.06151494,2.19802828,5.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.3563168093,154.1922512,0.8766513198,0
2017p012757,,2017-01-05T17:17:24.262Z,2017-01-05T17:19:12.731Z,174.1901977,-41.75885327,1.885407644,20.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.01963868695,151.2292778,0.3375264014,0
2017p012745,,2017-01-05T17:10:51.150Z,2017-01-05T17:12:27.414Z,174.2759038,-41.68129127,1.850433123,12.03125,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.08392710574,153.5131982,0.3203310871,0
2017p012727,,2017-01-05T17:01:05.056Z,2017-01-05T17:04:07.311Z,174.1639259,-41.70719836,2.455321624,16.953125,M,,NonLinLoc,,automatic,nz3drx,32,32,13,0.05694838685,73.81056562,1.038480996,0
2017p012653,,2017-01-05T16:21:35.092Z,2017-01-05T16:23:41.213Z,178.4051105,-37.54421557,1.572832882,19.0625,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.08210261407,285.6163041,0.5822195781,0
2017p012651,,2017-01-05T16:20:53.227Z,2017-01-05T16:23:00.136Z,173.0866405,-42.55436658,2.425141718,12.96875,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.3615509767,117.7821849,0.7432448801,0
2017p012636,,2017-01-05T16:12:30.995Z,2017-01-05T16:14:13.733Z,174.0888066,-41.81594101,1.135806979,22.34375,M,,NonLinLoc,,automatic,nz3drx,14,14,3,0.1145856954,159.0115093,0.4939194704,0
2017p012610,,2017-01-05T15:58:47.235Z,2017-01-05T16:02:41.594Z,174.4744545,-40.2291883,2.069038296,50.46875,M,,NonLinLoc,,automatic,nz3drx,36,36,14,0.6193768633,91.93841176,0.8137595382,0
2017p012550,,2017-01-05T15:26:42.675Z,2017-01-05T15:35:59.379Z,174.1627618,-41.81810853,2.420464106,23.28125,M,,NonLinLoc,,automatic,nz3drx,31,31,15,0.07793130682,142.9609781,1.019548504,0
2017p012508,,2017-01-05T15:04:41.423Z,2017-01-05T15:33:07.946Z,174.211414,-41.72027059,2.156153468,7.578125,M,,NonLinLoc,,automatic,nz3drx,20,20,11,0.03046042931,97.97851423,0.4097312317,0
2017p012492,,2017-01-05T14:55:43.397Z,2017-01-05T15:31:44.266Z,173.6795969,-42.40968355,2.373250011,11.5625,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.104020069,160.198346,0.8212666487,0
2017p012386,,2017-01-05T13:59:50.250Z,2017-01-05T14:03:23.222Z,178.3110582,-37.42137,2.461639509,32.1875,M,,NonLinLoc,,automatic,nz3drx,31,31,12,0.1431105892,236.1518752,1.109233392,0
2017p012381,,2017-01-05T13:57:03.952Z,2017-01-05T14:13:49.323Z,173.6330509,-42.30987641,2.229601813,20.46875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1272296365,154.5412436,0.535099791,0
2017p012365,,2017-01-05T13:48:18.950Z,2017-01-05T13:51:01.089Z,175.1864788,-39.50513107,2.048470901,75.3125,M,,NonLinLoc,,automatic,nz3drx,41,41,24,0.2497548738,82.44543053,0.8684345735,0
2017p012362,,2017-01-05T13:46:33.685Z,2017-01-05T13:48:37.250Z,174.1770789,-41.80518153,2.12198669,23.28125,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.06137688491,156.3236874,0.5631526092,0
2017p012353,,2017-01-05T13:41:57.593Z,2017-01-05T13:46:53.529Z,175.8933605,-38.8030285,1.723660355,93.125,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.3496473176,174.8544113,1.178348261,0
2017p012342,,2017-01-05T13:36:26.703Z,2017-01-05T13:39:20.953Z,177.9915644,-39.16703988,2.202486709,53.75,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.4861399063,251.7285164,1.193783752,0
2017p012339,,2017-01-05T13:34:27.831Z,2017-01-05T13:37:14.879Z,178.4835345,-37.85641875,2.230050555,25.625,M,,NonLinLoc,,automatic,nz3drx,17,17,9,0.06395057783,256.2682169,0.7625137245,0
2017p012323,,2017-01-05T13:26:20.414Z,2017-01-05T13:28:44.878Z,177.3331729,-37.67412259,1.557992719,63.125,M,,NonLinLoc,,automatic,nz3drx,12,12,3,0.3612044597,228.2157373,1.02203478,0
2017p012317,,2017-01-05T13:22:42.550Z,2017-01-05T13:33:52.768Z,176.9493695,-39.59938221,2.041617973,21.640625,M,,NonLinLoc,,automatic,nz3drx,33,33,18,0.1131186558,99.75522128,0.5928806984,0
2017p012310,,2017-01-05T13:18:56.543Z,2017-01-05T14:01:44.175Z,173.679716,-42.0158738,2.338351796,24.6875,M,,NonLinLoc,,automatic,nz3drx,25,25,9,0.3341970142,138.4770551,0.5834636068,0
2017p012292,,2017-01-05T13:09:21.480Z,2017-01-05T13:58:03.523Z,172.9211646,-42.60632599,2.473780718,21.40625,M,,NonLinLoc,,automatic,nz3drx,22,22,7,0.3705609887,99.6155404,0.6914828923,0
2017p012243,,2017-01-05T12:43:06.827Z,2017-01-05T13:02:15.515Z,177.5114153,-37.84876831,3.066780147,38.046875,M,,NonLinLoc,,automatic,nz3drx,100,100,61,0.1706630708,102.9911912,0.8170496476,0
2017p012224,,2017-01-05T12:33:15.841Z,2017-01-05T12:35:19.213Z,174.0205129,-41.81727618,2.307487147,19.53125,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1466531054,147.2202941,0.6614398727,0
2017p012219,,2017-01-05T12:30:21.602Z,2017-01-05T12:32:24.068Z,174.2712299,-41.69199767,1.843755799,10.390625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.07308634999,135.9005109,0.3286030153,0
2017p012214,,2017-01-05T12:27:38.202Z,2017-01-05T12:30:15.176Z,174.0133757,-41.78286378,2.177917981,20.234375,M,,NonLinLoc,,automatic,nz3drx,31,31,12,0.1214118049,131.564672,0.9471103423,0
2017p012207,,2017-01-05T12:23:56.336Z,2017-01-05T12:25:45.727Z,174.0273363,-41.77242832,1.780165451,19.0625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1253851378,128.6305554,0.5561065587,0
2017p012171,,2017-01-05T12:04:55.908Z,2017-01-05T13:36:55.863Z,173.7377534,-42.35797555,2.405424393,17.1875,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1582266205,180.2840389,0.7422080141,0
2017p012163,,2017-01-05T12:00:29.547Z,2017-01-05T12:02:38.444Z,174.0642997,-41.69176028,1.959788276,5.46875,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.1256135177,142.0218854,1.185331743,0
2017p012155,,2017-01-05T11:56:40.649Z,2017-01-05T11:59:06.789Z,174.0322326,-41.78091411,1.456397224,17.65625,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.1324767083,132.874851,0.9446777026,0
2017p012145,earthquake,2017-01-05T11:51:09.651Z,2017-01-05T23:03:10.549Z,173.9898376,-41.78834915,3.353156327,13.83573151,M,,LOCSAT,confirmed,manual,iasp91,20,14,12,0.1125687808,130.5889435,0.450900309,0
2017p012144,,2017-01-05T11:50:38.594Z,2017-01-05T11:53:38.209Z,176.967879,-37.82274402,2.967703314,141.875,M,,NonLinLoc,,automatic,nz3drx,38,38,18,0.4480676131,190.3263004,1.940328073,0
2017p012136,,2017-01-05T11:46:25.577Z,2017-01-05T11:54:40.748Z,174.0420291,-41.79788568,2.271050456,22.34375,M,,NonLinLoc,,automatic,nz3drx,27,27,12,0.1372104319,135.5111522,0.7440192416,0
2017p012120,,2017-01-05T11:37:41.779Z,2017-01-05T11:39:51.248Z,173.0526222,-42.53335044,2.341723106,10.15625,M,,NonLinLoc,,automatic,nz3drx,25,25,7,0.3777611356,107.8737901,1.259779677,0
2017p012112,,2017-01-05T11:33:43.788Z,2017-01-05T11:35:43.720Z,174.6660654,-41.06559407,2.161607309,60.78125,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.2317510528,107.7283733,0.5704656708,0
2017p012107,,2017-01-05T11:31:02.788Z,2017-01-05T11:33:14.493Z,173.8105234,-42.05306823,2.335207573,15.3125,M,,NonLinLoc,,automatic,nz3drx,23,23,7,0.3404039452,152.1357785,1.076271737,0
2017p012099,,2017-01-05T11:26:21.817Z,2017-01-05T11:52:31.573Z,174.0484121,-41.87815708,3.140541066,24.21875,M,,NonLinLoc,,automatic,nz3drx,64,64,25,0.1785517488,130.50621,1.855076199,0
2017p012091,,2017-01-05T11:22:29.134Z,2017-01-05T11:24:15.379Z,173.9835944,-41.77531651,2.104890781,17.421875,M,,NonLinLoc,,automatic,nz3drx,12,12,1,0.09892757502,125.7830536,0.2212379616,0
2017p012082,earthquake,2017-01-05T11:17:33.936Z,2017-01-05T11:25:37.356Z,173.9854126,-41.85347366,5.331265916,13.25058937,M,,LOCSAT,confirmed,manual,iasp91,24,16,12,0.1609194279,242.6355972,0.4986741725,0
2017p012076,,2017-01-05T11:14:24.953Z,2017-01-05T11:51:44.561Z,175.2749686,-39.14595157,2.548005053,142.34375,M,,NonLinLoc,,automatic,nz3drx,74,74,35,0.1479033879,71.52087143,1.08642247,0
2017p012075,,2017-01-05T11:13:45.631Z,2017-01-05T11:16:55.507Z,172.7549923,-42.69666975,3.382612594,22.8125,M,,NonLinLoc,,automatic,nz3drx,37,37,19,0.3399322442,78.67600132,0.9031182288,0
2017p012060,,2017-01-05T11:06:03.359Z,2017-01-05T11:07:09.151Z,177.0136806,-38.84565276,1.237801526,32.65625,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.08963907564,70.55479873,0.1978130681,0
2017p012055,,2017-01-05T11:03:00.713Z,2017-01-05T11:04:08.289Z,177.1076532,-38.79603966,1.394558758,8.984375,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1238647221,104.9561636,0.4611859381,0
2017p012035,,2017-01-05T10:52:43.502Z,2017-01-05T10:54:32.587Z,174.2190209,-41.75219145,1.811039746,8.984375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.004011445516,158.9455511,0.3993421162,0
2017p012030,,2017-01-05T10:49:37.943Z,2017-01-05T10:52:00.663Z,176.0530876,-41.10751719,1.748904323,11.328125,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.122887105,208.9532905,0.4130856045,0
2017p012028,,2017-01-05T10:49:16.499Z,2017-01-05T11:03:07.863Z,176.609883,-38.1049705,2.210673984,149.375,M,,NonLinLoc,,automatic,nz3drx,36,36,15,0.3882040485,205.2479816,1.90798937,0
2017p012016,,2017-01-05T10:42:11.684Z,2017-01-05T10:44:26.502Z,173.8433245,-40.56564788,1.968386805,80.9375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.244328997,111.1650765,0.5861785445,0
2017p012012,,2017-01-05T10:40:23.322Z,2017-01-05T10:42:25.521Z,173.6103363,-42.29586565,2.079757478,16.71875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.1314939416,161.0590136,0.4799561254,0
2017p012002,earthquake,2017-01-05T10:34:56.875Z,2017-01-05T22:56:18.622Z,173.5572655,-42.27679918,4.440796071,10.390625,M,,NonLinLoc,confirmed,manual,nz3drx,17,10,8,0.1399158788,142.7429792,0.4593833279,0
2017p011978,,2017-01-05T10:22:02.007Z,2017-01-05T10:40:02.314Z,174.4688785,-41.71364784,3.441268179,21.40625,M,,NonLinLoc,,automatic,nz3drx,87,87,52,0.1943107071,131.2459876,2.179007671,0
2017p011968,,2017-01-05T10:16:41.281Z,2017-01-05T10:20:40.254Z,176.0572816,-38.01786699,2.872803627,202.8125,M,,NonLinLoc,,automatic,nz3drx,103,103,53,0.146985412,61.01488216,2.049863742,0
2017p011938,,2017-01-05T10:01:05.285Z,2017-01-05T10:03:13.303Z,174.2078416,-41.72350234,2.14919981,7.109375,M,,NonLinLoc,,automatic,nz3drx,23,23,10,0.02751659355,92.18855044,0.5460280998,0
2017p011933,,2017-01-05T09:58:06.731Z,2017-01-05T09:58:53.153Z,175.8826868,-40.6248581,1.047180876,25.15625,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.09741970936,80.12697416,0.4902539633,0
2017p011882,,2017-01-05T09:30:57.459Z,2017-01-05T09:32:32.690Z,178.4108784,-38.29883046,1.888687449,21.40625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.2499937031,218.6948528,0.3557643748,0
2017p011845,,2017-01-05T09:11:01.717Z,2017-01-05T09:12:32.180Z,174.1099499,-41.83991796,1.472586819,13.90625,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.1189971335,171.7251843,0.2229058505,0
2017p011837,,2017-01-05T09:06:51.100Z,2017-01-05T09:08:42.408Z,173.6848364,-42.29803317,2.13082014,8.28125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.1603233241,169.1469887,0.830704647,0
2017p011820,,2017-01-05T08:58:01.058Z,2017-01-05T08:59:57.539Z,174.0616378,-41.83182882,1.998045922,14.84375,M,,NonLinLoc,,automatic,nz3drx,19,19,8,0.1404410554,155.5559167,0.4274577475,0
2017p011808,,2017-01-05T08:51:21.640Z,2017-01-05T08:52:42.283Z,174.6254242,-40.79083671,1.712804579,16.71875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.2255618492,118.5500293,0.3738728464,0
2017p011787,,2017-01-05T08:40:09.316Z,2017-01-05T08:42:00.568Z,175.7994443,-39.77379352,1.960868427,10.625,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.3548844461,138.444166,1.380350074,0
2017p011759,,2017-01-05T08:25:24.450Z,2017-01-05T08:26:53.912Z,177.5119559,-39.02082634,1.834123395,20.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.124984718,153.6891929,0.2199369035,0
2017p011722,,2017-01-05T08:05:53.074Z,2017-01-05T08:07:57.694Z,176.2354314,-38.50679126,1.60186304,93.125,M,,NonLinLoc,,automatic,nz3drx,12,12,4,0.574715138,196.102567,1.049144074,0
2017p011684,,2017-01-05T07:45:17.236Z,2017-01-05T07:47:12.223Z,173.635076,-42.17977406,2.146461608,20.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.2471089503,151.7015925,0.3605741649,0
2017p011625,,2017-01-05T07:13:52.249Z,2017-01-05T07:15:38.466Z,174.0824066,-41.89917322,2.23889567,20.46875,M,,NonLinLoc,,automatic,nz3drx,21,21,8,0.1789995829,146.5657864,0.4698126605,0
2017p011606,,2017-01-05T07:03:52.420Z,2017-01-05T07:06:07.285Z,174.0018631,-42.3456295,2.457449367,26.5625,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.3496309239,179.7130682,0.9239773128,0
2017p011594,,2017-01-05T06:57:31.650Z,2017-01-05T07:01:12.911Z,173.093364,-42.51450182,3.631316487,27.96875,M,,NonLinLoc,,automatic,nz3drx,71,71,48,0.3434640365,107.8690729,1.676690321,0
2017p011588,,2017-01-05T06:54:17.793Z,2017-01-05T06:57:58.861Z,178.3499503,-37.50918867,2.732147269,32.1875,M,,NonLinLoc,,automatic,nz3drx,36,36,16,0.06665752113,234.6898491,1.130604203,0
2017p011554,,2017-01-05T06:37:22.910Z,2017-01-05T06:38:40.278Z,176.6510789,-39.88949951,1.481704435,30.3125,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1998625461,70.47404515,2.487315802,0
2017p011551,,2017-01-05T06:34:37.156Z,2017-01-05T06:36:01.694Z,174.0827764,-41.85580577,1.788587443,11.09375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1445139568,170.9786546,0.3874261738,0
2017p011536,,2017-01-05T06:26:17.522Z,2017-01-05T06:28:28.104Z,171.9280715,-42.58757251,2.082595447,9.21875,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.3207334121,104.161137,0.6509976179,0
2017p011535,,2017-01-05T06:26:01.926Z,2017-01-05T06:28:23.190Z,175.8199541,-38.62739117,2.363488195,119.375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.5545233576,142.5669125,1.014222661,0
2017p011523,,2017-01-05T06:19:41.515Z,2017-01-05T06:21:34.453Z,175.8536802,-39.42699915,1.455252944,32.65625,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.07937428891,164.3232855,0.6006328561,0
2017p011493,,2017-01-05T06:03:48.132Z,2017-01-05T06:17:33.505Z,173.3923649,-42.52317191,2.578435416,7.34375,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1526549695,146.1571942,0.5711948946,0
2017p011442,,2017-01-05T05:36:49.059Z,2017-01-05T05:38:41.063Z,174.011401,-41.87707332,2.131287064,22.34375,M,,NonLinLoc,,automatic,nz3drx,21,21,9,0.1886125305,155.799529,0.5325426339,0
2017p011413,,2017-01-05T05:20:59.129Z,2017-01-05T05:36:51.071Z,173.1213526,-41.6406893,2.872961586,12.03125,M,,NonLinLoc,,automatic,nz3drx,41,41,18,0.2033150041,60.6955022,1.401670111,0
2017p011374,,2017-01-05T05:00:23.365Z,2017-01-05T05:01:51.208Z,177.9874689,-37.6578101,1.981695458,47.1875,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1936461399,227.6542944,0.9097632442,0
2017p011285,,2017-01-05T04:12:41.623Z,2017-01-05T04:15:23.982Z,173.0316458,-42.50937349,2.670495966,17.65625,M,,NonLinLoc,,automatic,nz3drx,27,27,13,0.3859838921,103.0509902,0.5996439433,0
2017p011272,,2017-01-05T04:05:59.159Z,2017-01-05T04:08:00.504Z,174.1904212,-41.77804545,2.148958839,8.515625,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.03271469323,159.3738845,0.430075612,0
2017p011253,,2017-01-05T03:55:38.785Z,2017-01-05T03:57:34.538Z,174.1405632,-41.69817069,2.328362448,15.078125,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.07538559499,78.13335244,0.5160467914,0
2017p011221,,2017-01-05T03:38:56.045Z,2017-01-05T03:41:19.202Z,174.6067271,-41.52754151,2.37407525,14.84375,M,,NonLinLoc,,automatic,nz3drx,14,14,2,0.2724012169,155.8797937,0.4916903211,0
2017p011200,,2017-01-05T03:27:42.767Z,2017-01-05T03:35:42.676Z,172.7354248,-43.6702168,2.132665595,10.390625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.06966712732,79.01115133,0.5046988084,0
2017p011147,,2017-01-05T02:59:45.244Z,2017-01-05T03:01:46.732Z,174.1399406,-41.64059416,1.6268499,24.21875,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.1225205673,78.83028037,0.912605509,0
2017p011126,,2017-01-05T02:48:14.557Z,2017-01-05T03:22:07.073Z,173.1771128,-42.50023966,2.955278494,32.65625,M,,NonLinLoc,,automatic,nz3drx,43,43,23,0.2802480112,111.568813,0.9910080947,0
2017p011121,,2017-01-05T02:45:42.110Z,2017-01-05T03:21:14.007Z,173.5790215,-42.41343765,2.869594685,20.9375,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.02966901501,142.8189452,0.995063037,0
2017p011108,,2017-01-05T02:38:31.495Z,2017-01-05T03:04:10.618Z,177.0954753,-38.68485855,1.616175662,42.96875,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.1107929778,66.95206617,0.4354156724,0
2017p011093,,2017-01-05T02:30:41.895Z,2017-01-05T02:32:29.877Z,174.0993425,-41.74617768,1.831532013,22.34375,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.08558507543,119.2014214,1.052127081,0
2017p011063,,2017-01-05T02:14:40.898Z,2017-01-05T02:33:03.921Z,176.2295136,-38.71164004,2.219471208,95.46875,M,,NonLinLoc,,automatic,nz3drx,43,43,21,0.1870146478,97.90929217,1.060888991,0
2017p011029,,2017-01-05T01:56:38.560Z,2017-01-05T01:59:12.243Z,173.8849805,-41.97348394,2.378110678,20.46875,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.2568655557,162.3994569,0.5644746489,0
2017p011006,,2017-01-05T01:44:17.454Z,2017-01-05T01:46:05.913Z,174.3094995,-41.70479896,2.263369416,12.734375,M,,NonLinLoc,,automatic,nz3drx,20,20,12,0.08532414473,150.0525566,0.5074970381,0
2017p010974,,2017-01-05T01:27:00.365Z,2017-01-05T01:29:13.194Z,173.3258899,-42.43278908,2.125791968,7.8125,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.158258409,117.9891405,0.4732659636,0
2017p010971,,2017-01-05T01:25:27.958Z,2017-01-05T01:27:38.178Z,178.2480023,-37.54432174,1.656891146,11.09375,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.04899005077,232.8423106,0.4339895691,0
2017p010887,,2017-01-05T00:40:53.329Z,2017-01-05T00:43:32.145Z,174.1379447,-41.90079887,2.131522231,18.59375,M,,NonLinLoc,,automatic,nz3drx,21,21,6,0.161147674,172.1466949,0.7714462826,0
2017p010874,,2017-01-05T00:34:19.476Z,2017-01-05T00:36:11.783Z,177.1730073,-37.18924289,2.106289254,40.625,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.8563579012,203.4627236,1.097294492,0
2017p010847,,2017-01-05T00:19:43.040Z,2017-01-05T00:22:30.021Z,175.6814076,-38.40972156,2.883881542,81.875,M,,NonLinLoc,,automatic,nz3drx,16,16,3,0.9261751507,231.0895077,1.234039592,0
2017p010813,,2017-01-05T00:01:29.088Z,2017-01-05T00:03:48.255Z,178.3389247,-37.50218329,2.667666416,24.6875,M,,NonLinLoc,,automatic,nz3drx,24,24,12,0.0685279383,236.0471126,0.8357884315,0
